CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,total_logins,avg_session_minutes,successful_logins,total_transactions,total_amount,avg_transaction,total_internet_usage,avg_download_speed,avg_upload_speed,total_call_minutes,total_sms,total_streaming_hours,support_ticket_count,avg_resolution_time,avg_customer_rating,complaint_count,avg_resolution_days,total_campaigns,emails_opened,emails_clicked,conversions,total_offers,offers_accepted,total_offer_value
4119-ZYPZY,1,United States,California,Glendale,91204,"34.136306, -118.26036",34.136306,-118.26036,Male,Yes,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,106.8,7623.2,No,0,28,6423,,108,53.4537037037037,107,71,8322.64,117.22028169014084,38435.49,353.9118309859155,153.07014084507043,92164,26724,10578.41,1.0,55.0,4.0,1.0,3.0,5,5,1,1,1.0,1.0,0.0
5549-ZGHFB,1,United States,California,Glendale,91205,"34.13658, -118.245839",34.13658,-118.245839,Male,No,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.95,1261.45,No,0,57,6019,,72,53.22222222222222,70,50,1389.5800000000002,27.791600000000003,0.0,0.0,0.0,68690,23105,0.0,1.0,112.0,4.0,1.0,0.0,4,4,3,1,0.0,0.0,0.0
7577-SWIFR,1,United States,California,Glendale,91206,"34.162515, -118.203869",34.162515,-118.203869,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.25,89.25,No,0,28,5579,,85,48.84705882352941,83,1,105.31,105.31,713.71,142.72,188.27,1625,511,201.82,1.0,58.0,3.0,1.0,10.0,5,2,1,0,1.0,1.0,0.0
0303-WMMRN,1,United States,California,Glendale,91207,"34.182378, -118.262922",34.182378,-118.262922,Male,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,86.05,No,0,27,3056,,77,53.103896103896105,74,5,107.77000000000001,21.554000000000002,0.0,0.0,0.0,3807,1365,0.0,2.0,52.0,4.0,0.0,0.0,4,4,3,1,2.0,1.0,7.699999999999999
6408-OTUBZ,1,United States,California,Glendale,91208,"34.195386, -118.238508",34.195386,-118.238508,Female,No,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),104.55,6779.05,No,0,53,4494,,97,46.30927835051546,95,66,7603.93,115.21106060606061,35294.13,359.5662121212121,159.87636363636364,86316,28006,8948.16,0.0,0.0,0.0,0.0,0.0,4,2,0,0,1.0,1.0,0.0
5204-HMGYF,1,United States,California,La Crescenta,91214,"34.239636, -118.245259",34.239636,-118.245259,Female,No,Yes,Yes,49,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,87.2,4345,No,0,68,4567,,73,53.657534246575345,69,49,4771.78,97.38326530612244,9329.8,50.539591836734694,23.81877551020408,56570,19219,7187.39,1.0,116.0,5.0,1.0,9.0,4,3,1,0,1.0,1.0,100.0
1078-TDCRN,1,United States,California,Agoura Hills,91301,"34.129058, -118.759788",34.129058,-118.759788,Female,Yes,Yes,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.75,82.85,No,0,27,4133,,56,51.892857142857146,56,3,101.18,33.72666666666667,525.8199999999999,39.82,26.98,0,0,0.0,2.0,39.5,4.0,1.0,4.0,3,2,1,0,0.0,0.0,0.0
3727-OVPRY,1,United States,California,Calabasas,91302,"34.130861, -118.68346",34.130861,-118.68346,Male,No,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.7,1714.55,No,0,43,5517,,104,46.45192307692308,103,66,1896.58,28.736060606060605,0.0,0.0,0.0,89129,27203,0.0,1.0,74.0,0.0,1.0,8.0,3,3,0,0,0.0,0.0,0.0
3797-FKOGQ,1,United States,California,Canoga Park,91303,"34.19829, -118.602203",34.19829,-118.602203,Male,No,No,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.2,893.2,No,0,41,3157,,59,46.779661016949156,59,11,1097.37,99.76090909090908,6241.86,382.6363636363636,175.57,12420,3877,1355.96,1.0,103.0,0.0,2.0,5.0,6,4,0,0,0.0,0.0,0.0
7622-NXQZR,1,United States,California,Canoga Park,91304,"34.224377, -118.632656",34.224377,-118.632656,Male,No,No,No,28,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),30.1,810.85,No,0,31,2653,,85,54.4,84,28,944.95,33.74821428571429,6155.0599999999995,51.1825,25.426785714285717,0,0,0.0,0.0,0.0,0.0,1.0,4.0,8,5,0,0,0.0,0.0,0.0
6196-HBOBZ,1,United States,California,Winnetka,91306,"34.209532, -118.577563",34.209532,-118.577563,Male,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,99.35,6347.55,No,0,80,6300,,74,50.95945945945946,74,65,7033.68,108.21046153846154,32768.03,373.43815384615385,153.1543076923077,88446,29112,8606.55,2.0,88.5,3.0,1.0,0.0,8,4,2,1,1.0,0.0,0.0
3970-XGJDU,1,United States,California,West Hills,91307,"34.199787, -118.68493",34.199787,-118.68493,Female,No,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.2,1123.65,No,0,64,4937,,74,47.21621621621622,72,62,1336.76,21.56064516129032,0.0,0.0,0.0,87116,24643,0.0,2.0,45.0,5.0,0.0,0.0,4,2,2,0,1.0,0.0,0.0
7017-VFULY,1,United States,California,Chatsworth,91311,"34.294142, -118.603883",34.294142,-118.603883,Female,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.1,43.15,No,0,26,4158,,42,53.92857142857143,40,2,47.44,23.72,0.0,0.0,0.0,3602,373,0.0,2.0,63.5,5.0,1.0,7.0,6,3,1,0,2.0,1.0,500.0
5562-YJQGT,1,United States,California,Encino,91316,"34.150354, -118.518292",34.150354,-118.518292,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,35.1,No,0,40,3746,,46,44.0,46,2,44.959999999999994,22.479999999999997,0.0,0.0,0.0,1034,670,0.0,1.0,40.0,5.0,0.0,0.0,6,4,0,0,2.0,1.0,4.08
8807-OPMBM,1,United States,California,Newbury Park,91320,"34.172071, -118.946262",34.172071,-118.946262,Female,No,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.65,1388,No,0,42,4466,,99,49.60606060606061,98,55,1563.6,28.429090909090906,0.0,0.0,0.0,68057,21522,0.0,1.0,24.0,4.0,1.0,9.0,4,3,0,0,0.0,0.0,0.0
5439-WIKXB,1,United States,California,Newhall,91321,"34.370378, -118.504118",34.370378,-118.504118,Male,Yes,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,3851.45,No,0,45,4914,,99,50.06060606060606,97,41,4238.66,103.38195121951219,21606.88,357.4209756097561,156.1819512195122,53803,17263,5557.8,2.0,62.0,3.5,0.0,0.0,8,6,4,2,0.0,0.0,0.0
8294-UIMBA,1,United States,California,Northridge,91325,"34.236683, -118.517588",34.236683,-118.517588,Female,No,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),94.4,2638.1,No,0,68,4584,,62,48.87096774193548,61,30,3167.06,105.56866666666666,16624.94,363.21866666666665,137.07633333333334,38814,11269,4244.14,1.0,28.0,3.0,0.0,0.0,8,5,3,0,1.0,1.0,0.0
8109-YUOHE,1,United States,California,Porter Ranch,91326,"34.281911, -118.556218",34.281911,-118.556218,Male,No,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,56.1,946.95,No,0,56,5025,,52,49.92307692307692,52,17,1069.32,62.90117647058823,3560.47,43.98941176470588,24.066470588235294,19599,7621,0.0,1.0,75.0,4.0,1.0,9.0,5,3,2,2,1.0,0.0,100.0
5840-NVDCG,1,United States,California,Pacoima,91331,"34.255442, -118.421314",34.255442,-118.421314,Female,No,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),68.25,1114.85,No,0,43,3559,,90,50.84444444444444,88,16,1206.72,75.42,4117.32,45.02375,25.35125,23072,7180,2031.23,0.0,0.0,0.0,0.0,0.0,4,3,2,1,0.0,0.0,0.0
8092-NLTGF,1,United States,California,Reseda,91335,"34.200175, -118.540958",34.200175,-118.540958,Male,No,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1777.6,No,0,35,5398,,100,50.59,99,72,1975.59,27.43875,0.0,0.0,0.0,99469,32522,0.0,2.0,21.0,4.0,1.0,0.0,6,5,3,2,0.0,0.0,0.0
5928-QLDHB,1,United States,California,San Fernando,91340,"34.286131, -118.435969",34.286131,-118.435969,Male,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,684.85,No,0,62,2062,,66,50.36363636363637,66,9,764.0,84.88888888888889,4284.74,436.85999999999996,142.84333333333333,13394,3590,0.0,2.0,49.5,3.5,1.0,0.0,3,1,1,0,2.0,2.0,0.0
9840-EFJQB,1,United States,California,Sylmar,91342,"34.321621, -118.399841",34.321621,-118.399841,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.35,74.35,No,0,80,4237,,33,52.06060606060606,32,1,80.3,80.3,566.11,254.07,75.65,2222,514,0.0,3.0,41.333333333333336,3.6666666666666665,2.0,6.0,3,3,0,0,1.0,1.0,7.43
0696-UKTOX,1,United States,California,North Hills,91343,"34.238802, -118.482296",34.238802,-118.482296,Male,No,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,54.15,1312.45,No,0,80,2496,,50,44.6,48,23,1383.03,60.13173913043478,4919.03,48.74,28.321304347826086,27967,7915,0.0,1.0,26.0,5.0,0.0,0.0,5,3,0,0,0.0,0.0,0.0
4801-KFYKL,1,United States,California,Granada Hills,91344,"34.291273, -118.505104",34.291273,-118.505104,Male,No,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.45,159.2,No,0,20,4119,,64,48.203125,61,8,166.08,20.76,0.0,0.0,0.0,7481,3426,0.0,0.0,0.0,0.0,1.0,9.0,7,5,1,0,0.0,0.0,0.0
3472-OAOOR,1,United States,California,Mission Hills,91345,"34.266389, -118.459744",34.266389,-118.459744,Male,No,Yes,Yes,19,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,34.95,610.2,No,0,79,3422,,74,53.91891891891892,73,19,722.35,38.01842105263158,4584.75,50.21684210526316,25.71,0,0,0.0,2.0,93.5,0.0,2.0,0.0,7,6,1,1,0.0,0.0,0.0
6135-OZQVA,1,United States,California,Santa Clarita,91350,"34.502432, -118.41459",34.502432,-118.41459,Female,No,No,No,7,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.65,404.35,No,0,51,4389,,50,48.0,50,7,413.66,59.09428571428572,1261.07,62.02285714285714,22.95,7712,3428,0.0,2.0,27.5,4.0,2.0,4.0,6,5,3,0,2.0,2.0,100.0
2252-JHJGE,1,United States,California,Sun Valley,91352,"34.231053, -118.338307",34.231053,-118.338307,Male,No,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,104.0,6363.45,No,0,22,4344,,100,47.24,98,61,7059.5199999999995,115.72983606557376,30723.2,382.20147540983606,152.96852459016392,72247,25252,8297.34,2.0,57.5,4.5,2.0,14.0,3,2,0,0,1.0,1.0,10.4
4188-PCPIG,1,United States,California,Valencia,91354,"34.457005, -118.573726",34.457005,-118.573726,Female,No,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.35,4124.65,No,0,32,5779,,103,47.300970873786405,100,57,4414.94,77.45508771929823,12368.74,49.75122807017544,24.303859649122806,74355,20621,7631.15,2.0,52.0,3.5,1.0,3.0,4,3,3,1,0.0,0.0,0.0
7105-BENQF,1,United States,California,Tarzana,91356,"34.157137, -118.548511",34.157137,-118.548511,Male,No,No,Yes,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,950.75,No,0,51,4442,,84,50.273809523809526,83,15,1050.5,70.03333333333333,3553.19,55.193333333333335,27.732000000000003,16361,7074,2177.04,3.0,89.0,4.333333333333333,0.0,0.0,4,3,1,0,0.0,0.0,0.0
7721-DVEKZ,1,United States,California,Thousand Oaks,91360,"34.214054, -118.88109",34.214054,-118.88109,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,No,0,73,4639,,32,46.78125,32,1,21.22,21.22,0.0,0.0,0.0,276,186,0.0,2.0,55.5,5.0,0.0,0.0,4,3,0,0,1.0,1.0,500.0
3566-VVORZ,1,United States,California,Westlake Village,91361,"34.130992, -118.894673",34.130992,-118.894673,Female,No,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.9,505.95,No,0,60,5790,,59,52.25423728813559,58,12,610.93,50.91083333333333,2814.29,42.96666666666667,32.50833333333333,14296,3510,0.0,2.0,61.0,4.0,2.0,0.0,8,6,2,0,1.0,0.0,13.77
9507-HSMMZ,1,United States,California,Thousand Oaks,91362,"34.191842, -118.822796",34.191842,-118.822796,Male,No,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,1149.65,No,0,41,6094,,59,50.76271186440678,58,54,1203.4,22.28518518518519,0.0,0.0,0.0,66746,21636,0.0,0.0,0.0,0.0,0.0,0.0,8,6,3,0,0.0,0.0,0.0
2480-SQIOB,1,United States,California,Woodland Hills,91364,"34.153733, -118.593408",34.153733,-118.593408,Male,No,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.8,169.65,No,0,63,2114,,79,51.835443037974684,78,4,195.76,48.94,539.98,32.465,26.0725,3799,740,0.0,1.0,69.0,4.0,1.0,11.0,6,3,2,0,1.0,1.0,500.0
7813-TKCVO,1,United States,California,Oak Park,91377,"34.19225, -118.776874",34.19225,-118.776874,Female,No,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,393.15,No,0,57,4390,,48,51.125,48,20,451.66999999999996,22.583499999999997,0.0,0.0,0.0,29472,8809,0.0,1.0,16.0,5.0,1.0,14.0,5,4,1,0,0.0,0.0,0.0
0128-MKWSG,1,United States,California,Stevenson Ranch,91381,"34.364153, -118.615583",34.364153,-118.615583,Female,No,No,Yes,26,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,45.8,1147,No,0,45,3287,,80,49.775,77,26,1299.7,49.98846153846154,5253.8099999999995,53.42961538461539,24.604615384615386,0,0,3249.4900000000002,2.0,32.5,4.0,1.0,10.0,5,2,1,0,1.0,1.0,9.16
4350-ZTLPI,1,United States,California,Van Nuys,91401,"34.178483, -118.431791",34.178483,-118.431791,Female,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.95,5718.2,No,0,36,4163,,90,48.98888888888889,90,53,6312.6,119.1056603773585,28393.7,374.3405660377358,158.22735849056602,66923,22560,6996.01,1.0,12.0,0.0,1.0,14.0,5,4,1,1,1.0,1.0,32.69
0361-HJRDX,1,United States,California,Sherman Oaks,91403,"34.147149, -118.463365",34.147149,-118.463365,Female,No,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.35,4539.6,No,0,40,4146,,101,49.95049504950495,96,68,4857.64,71.43588235294118,14677.4,52.43897058823529,26.41220588235294,0,0,8429.37,0.0,0.0,0.0,0.0,0.0,6,5,1,0,1.0,1.0,12.87
5727-MYATE,1,United States,California,Van Nuys,91405,"34.202494, -118.448048",34.202494,-118.448048,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6397.6,No,0,46,5028,,89,50.438202247191015,87,72,7160.2,99.44722222222222,15422.59,52.1925,23.826805555555556,90984,29596,9418.25,1.0,72.0,0.0,1.0,2.0,4,4,0,0,0.0,0.0,0.0
3823-KYNQY,1,United States,California,Van Nuys,91406,"34.195685, -118.490752",34.195685,-118.490752,Male,No,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.95,280.4,No,0,71,4443,,33,49.90909090909091,33,12,334.56,27.88,0.0,0.0,0.0,14366,4935,0.0,2.0,23.0,3.0,1.0,0.0,6,5,1,1,0.0,0.0,0.0
7570-WELNY,1,United States,California,Sherman Oaks,91423,"34.146957, -118.432138",34.146957,-118.432138,Female,No,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.7,5711.05,No,0,41,5520,,65,46.6,64,68,6313.62,92.84735294117647,35944.12,364.1683823529412,154.93279411764706,94584,28104,0.0,2.0,75.0,3.0,0.0,0.0,3,1,0,0,0.0,0.0,0.0
3021-VLNRJ,1,United States,California,Encino,91436,"34.152875, -118.486056",34.152875,-118.486056,Female,No,No,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.8,3478.15,No,0,34,4798,,95,50.66315789473684,91,50,3879.64,77.5928,10929.32,51.754,23.805999999999997,69000,20660,6877.43,2.0,43.0,3.0,1.0,0.0,3,2,1,1,1.0,1.0,0.0
2080-CAZNM,1,United States,California,Burbank,91502,"34.177267, -118.31003",34.177267,-118.31003,Female,Yes,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,4133.95,No,0,61,4477,,60,48.61666666666667,58,41,4701.05,114.65975609756099,21394.65,368.9651219512195,149.31658536585365,56189,15547,4970.33,2.0,33.5,3.5,0.0,0.0,8,5,0,0,1.0,1.0,100.0
1028-FFNJK,1,United States,California,Burbank,91504,"34.213049, -118.317651",34.213049,-118.317651,Male,Yes,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,2917.65,No,0,73,4828,,110,47.67272727272727,108,30,3334.3,111.14333333333335,17035.99,341.99899999999997,135.371,38943,12886,4298.46,2.0,100.5,5.0,0.0,0.0,5,3,1,0,1.0,0.0,0.0
6907-FLBER,1,United States,California,Burbank,91505,"34.174215, -118.345928",34.174215,-118.345928,Male,No,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.3,54.3,No,0,78,3259,,57,49.8421052631579,57,1,61.36,61.36,157.72,29.22,39.94,228,357,0.0,2.0,44.5,4.0,1.0,15.0,6,6,2,0,0.0,0.0,0.0
3001-UNBTL,1,United States,California,Burbank,91506,"34.169706, -118.323548",34.169706,-118.323548,Male,Yes,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.95,2964.8,No,0,58,3733,,66,50.5,64,29,3318.1099999999997,114.41758620689654,15666.44,372.6055172413793,149.25275862068966,40498,12558,3826.7799999999997,3.0,59.333333333333336,4.5,1.0,0.0,3,1,0,0,1.0,0.0,500.0
5982-PSMKW,1,United States,California,North Hollywood,91601,"34.1692, -118.372498",34.1692,-118.372498,Female,No,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.1,2198.3,No,0,71,5991,,76,50.776315789473685,75,23,2322.25,100.96739130434783,4804.3,44.96260869565217,26.63608695652174,31846,9426,2443.34,1.0,103.0,0.0,0.0,0.0,6,2,0,0,0.0,0.0,0.0
3507-GASNP,1,United States,California,North Hollywood,91602,"34.15136, -118.364786",34.15136,-118.364786,Male,No,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1189.9,No,0,74,5316,,103,47.48543689320388,100,60,1320.55,22.009166666666665,0.0,0.0,0.0,66794,26128,0.0,0.0,0.0,0.0,1.0,13.0,4,1,0,0,1.0,1.0,0.0
7096-ZNBZI,1,United States,California,Studio City,91604,"34.139082, -118.39275",34.139082,-118.39275,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.45,1914.5,No,0,55,5534,,86,56.383720930232556,82,72,2098.89,29.151249999999997,0.0,0.0,0.0,89900,26569,0.0,1.0,41.0,4.0,1.0,0.0,4,3,1,1,1.0,1.0,5.29
1676-MQAOA,1,United States,California,North Hollywood,91606,"34.187599, -118.387125",34.187599,-118.387125,Male,No,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.1,5336.35,No,0,55,6284,,106,45.31132075471698,105,72,5960.11,82.77930555555555,16643.11,43.778888888888886,25.59625,80264,27170,10172.98,2.0,22.5,4.0,0.0,0.0,4,3,1,0,0.0,0.0,0.0
0786-IVLAW,1,United States,California,Valley Village,91607,"34.165783, -118.399795",34.165783,-118.399795,Female,Yes,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),108.1,7238.6,No,0,20,4722,,120,52.1,119,66,7856.85,119.04318181818182,36746.76,340.96878787878785,145.3480303030303,93919,26665,8389.61,3.0,53.666666666666664,3.5,0.0,0.0,6,5,1,0,1.0,1.0,100.0
7566-DSRLQ,1,United States,California,Rancho Cucamonga,91701,"34.132275, -117.611478",34.132275,-117.611478,Female,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.15,7998.8,No,0,70,5065,,97,45.18556701030928,92,72,8752.63,121.56430555555555,39236.34,354.59722222222223,161.10472222222222,88111,27790,9566.22,1.0,32.0,5.0,0.0,0.0,8,5,3,1,0.0,0.0,0.0
7245-JMTTQ,1,United States,California,Baldwin Park,91706,"34.098275, -117.967399",34.098275,-117.967399,Female,No,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.5,5703.25,No,0,47,4363,,97,50.134020618556704,95,51,6241.64,122.38509803921569,27301.23,321.416862745098,152.228431372549,59535,18823,6739.74,1.0,72.0,0.0,0.0,0.0,3,2,1,1,0.0,0.0,0.0
6050-IJRHS,1,United States,California,Chino Hills,91709,"33.942895, -117.725644",33.942895,-117.725644,Female,No,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,7397,No,0,41,6319,,65,53.12307692307692,64,70,8264.39,118.06271428571428,38564.52,359.15585714285714,162.588,87666,29161,10040.539999999999,1.0,91.0,4.0,2.0,15.0,6,5,1,0,0.0,0.0,0.0
6202-JVYEU,1,United States,California,Chino,91710,"33.990646, -117.663025",33.990646,-117.663025,Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.9,164.6,No,0,31,3643,,61,44.67213114754098,58,9,199.4,22.155555555555555,0.0,0.0,0.0,9720,4316,0.0,1.0,35.0,0.0,1.0,7.0,6,4,2,1,1.0,0.0,0.0
8591-TKMZH,1,United States,California,Claremont,91711,"34.127621, -117.717863",34.127621,-117.717863,Male,No,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,111.1,6555.2,No,0,76,4952,,81,50.358024691358025,80,59,7235.099999999999,122.62881355932203,30718.35,381.9840677966102,152.27237288135592,70361,23175,7880.64,0.0,0.0,0.0,0.0,0.0,8,6,2,0,1.0,1.0,11.11
0734-OXWBT,1,United States,California,Covina,91722,"34.097345, -117.906736",34.097345,-117.906736,Male,No,No,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.7,225.65,No,0,56,2584,,75,51.46666666666667,72,3,222.0,74.0,758.0899999999999,44.339999999999996,20.373333333333335,3896,1036,570.83,0.0,0.0,0.0,1.0,0.0,4,2,1,1,2.0,2.0,121.21000000000001
4282-ACRXS,1,United States,California,Covina,91723,"34.084747, -117.886844",34.084747,-117.886844,Male,Yes,Yes,No,38,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.85,955.75,No,0,33,3511,,62,51.16129032258065,61,38,1033.44,27.19578947368421,7190.07,53.197105263157894,25.31973684210526,0,0,0.0,2.0,30.0,4.5,2.0,7.0,6,4,1,0,1.0,1.0,0.0
0365-TRTPY,1,United States,California,Covina,91724,"34.08111, -117.853935",34.08111,-117.853935,Female,No,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,No,0,44,5135,,79,46.30379746835443,78,37,3753.94,101.45783783783784,18390.489999999998,321.78324324324325,160.48297297297296,53097,15128,0.0,2.0,46.0,4.0,0.0,0.0,7,6,0,0,0.0,0.0,0.0
7349-ALMUX,1,United States,California,Rancho Cucamonga,91730,"34.10097, -117.57882",34.10097,-117.57882,Male,No,No,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.6,2313.8,No,0,27,3183,,80,51.6875,79,37,2677.21,72.35702702702703,8701.77,49.534594594594594,25.502432432432432,52145,16558,0.0,1.0,81.0,3.0,1.0,11.0,4,2,0,0,0.0,0.0,0.0
6502-KUGLL,1,United States,California,El Monte,91732,"34.074492, -118.01462",34.074492,-118.01462,Female,No,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.45,780.85,No,0,26,5723,,63,51.12698412698413,60,14,910.74,65.05285714285715,2644.79,40.15714285714286,25.423571428571428,21452,5789,0.0,1.0,61.0,5.0,0.0,0.0,3,2,2,0,1.0,1.0,500.0
1841-YSJGV,1,United States,California,South El Monte,91733,"34.04622, -118.053753",34.04622,-118.053753,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.95,7852.4,No,0,59,6258,,136,47.794117647058826,136,72,8720.18,121.11361111111111,41166.74,371.83,160.18805555555556,96306,30951,9593.97,0.0,0.0,0.0,1.0,8.0,8,7,2,0,1.0,1.0,11.0
